y,x,elevation,forest,water
275747.4873,472114.0233,872,23,5
275747.4873,472614.2077,808,23,5
275747.4873,473114.3922,808,37,7
275747.4873,473614.5766,727,33,5
275747.4873,474114.761,594,29,5
275747.4873,474614.9454,422,28,5
275747.4873,475115.1298,365,33,5
275747.4873,475615.3142,420,40,5
275747.4873,476115.4987,448,39,5
275747.4873,476615.6831,517,45,5
275747.4873,477115.8675,588,45,5
275747.4873,477616.0519,588,34,5
275747.4873,478116.2363,532,35,5
275747.4873,478616.4207,418,33,5
275747.4873,479116.6052,378,29,5
275747.4873,479616.7896,344,28,5
275747.4873,480116.974,262,31,40
275747.4873,480617.1584,330,36,5
275747.4873,481117.3428,399,37,5
275747.4873,481617.5272,484,37,5
275747.4873,482117.7117,484,37,5
275747.4873,482617.8961,441,39,5
275747.4873,483118.0805,342,36,5
275747.4873,483618.2649,327,34,5
275747.4873,484118.4493,412,33,5
275747.4873,484618.6337,405,29,5
275747.4873,485118.8182,364,33,5
275747.4873,485619.0026,358,39,5
275747.4873,486119.187,493,40,5
275747.4873,486619.3714,493,40,5
275747.4873,487119.5558,541,37,5
275747.4873,487619.7402,491,32,5
275747.4873,488119.9247,524,43,5
275747.4873,488620.1091,634,43,5
275747.4873,489120.2935,741,38,5
275747.4873,489620.4779,870,39,5
275747.4873,490120.6623,952,36,5
275747.4873,490620.8467,982,41,5
275747.4873,491121.0312,982,41,5
275747.4873,491621.2156,1005,41,5
275747.4873,492121.4,1092,38,5
275747.4873,492621.5844,1226,35,5
275747.4873,493121.7688,1191,36,5
275747.4873,493621.9532,1151,37,5
275747.4873,494122.1377,1125,39,5
275747.4873,494622.3221,1089,39,5
275747.4873,495122.5065,1094,38,5
275747.4873,495622.6909,1094,38,5
275747.4873,496122.8753,1129,38,5
275747.4873,496623.0597,1151,40,5
275747.4873,497123.2442,927,35,5
275747.4873,497623.4286,836,31,5
275747.4873,498123.613,755,28,5
275747.4873,498623.7974,632,34,5
275747.4873,499123.9818,528,34,5
275747.4873,499624.1662,486,36,5
275747.4873,500124.3507,486,36,5
275747.4873,500624.5351,501,35,5
275747.4873,501124.7195,483,35,5
275747.4873,501624.9039,457,36,5
275747.4873,502125.0883,455,35,5
275747.4873,502625.2727,467,39,5
275747.4873,503125.4572,442,37,5
275747.4873,503625.6416,428,35,5
275747.4873,504125.826,453,38,5
275747.4873,504626.0104,453,38,5
275747.4873,505126.1948,442,36,5
275747.4873,505626.3792,452,33,5
275747.4873,506126.5637,354,21,5
275747.4873,506626.7481,316,36,28
275747.4873,507126.9325,384,40,5
275747.4873,507627.1169,402,41,5
275747.4873,508127.3013,446,33,5
275747.4873,508627.4857,535,32,5
275747.4873,509127.6702,535,32,5
275747.4873,509627.8546,616,30,5
275747.4873,510128.039,732,34,5
275747.4873,510628.2234,1051,44,5
275747.4873,511128.4078,1062,43,5
275747.4873,511628.5922,1002,41,5
275747.4873,512128.7767,1116,41,5
275747.4873,512628.9611,1050,31,5
275747.4873,513129.1455,872,30,5
275747.4873,513629.3299,872,30,5
275747.4873,514129.5143,736,29,5
275747.4873,514629.6987,575,32,5
275747.4873,515129.8831,581,37,5
275747.4873,515630.0676,639,39,5
275747.4873,516130.252,731,32,5
275747.4873,516630.4364,754,31,5
275747.4873,517130.6208,871,38,5
275747.4873,517630.8052,995,42,5
275747.4873,518130.9896,995,42,5
275747.4873,518631.1741,1016,42,5
275747.4873,519131.3585,823,38,5
275747.4873,519631.5429,736,38,5
275747.4873,520131.7273,780,41,5
275747.4873,520631.9117,835,38,5
275747.4873,521132.0961,874,34,5
275747.4873,521632.2806,767,39,5
275747.4873,522132.465,798,37,5
275747.4873,522632.6494,798,37,5
275747.4873,523132.8338,802,33,5
275747.4873,523633.0182,542,32,5
275747.4873,524133.2026,601,35,5
275747.4873,524633.3871,750,41,5
275747.4873,525133.5715,801,30,5
275747.4873,525633.7559,813,32,5
275747.4873,526133.9403,933,39,5
275747.4873,526634.1247,906,33,5
275747.4873,527134.3091,827,33,5
275747.4873,527634.4936,827,33,5
275747.4873,528134.678,715,36,5
275747.4873,528634.8624,848,35,5
275747.4873,529135.0468,899,35,5
275747.4873,529635.2312,754,30,5
275747.4873,530135.4156,693,32,5
275747.4873,530635.6001,615,30,5
275747.4873,531135.7845,671,36,5
275747.4873,531635.9689,669,36,5
275747.4873,532136.1533,669,29,5
275747.4873,532636.3377,632,34,5
275747.4873,533136.5221,611,35,5
275747.4873,533636.7066,655,33,5
275747.4873,534136.891,658,34,5
275747.4873,534637.0754,603,37,5
275747.4873,535137.2598,568,38,5
275747.4873,535637.4442,611,33,5
275747.4873,536137.6286,690,33,5
275747.4873,536637.8131,690,28,5
275747.4873,537137.9975,827,30,5
275747.4873,537638.1819,786,35,5
275747.4873,538138.3663,841,31,5
275747.4873,538638.5507,973,30,5
275747.4873,539138.7351,951,37,5
275747.4873,539638.9196,1052,37,5
275747.4873,540139.104,1129,33,5
275747.4873,540639.2884,974,26,5
275747.4873,541139.4728,974,26,5
275747.4873,541639.6572,885,37,5
275747.4873,542139.8416,953,29,5
275747.4873,542640.0261,842,42,5
275747.4873,543140.2105,901,34,5
275747.4873,543640.3949,977,35,5
275747.4873,544140.5793,1038,34,5
275747.4873,544640.7637,1076,40,5
275747.4873,545140.9481,1036,37,5
275747.4873,545641.1326,1036,37,5
275747.4873,546141.317,1051,36,5
275747.4873,546641.5014,972,33,5
275747.4873,547141.6858,877,27,5
275747.4873,547641.8702,876,31,5
275747.4873,548142.0546,954,33,5
275747.4873,548642.2391,1032,35,5
275747.4873,549142.4235,1027,32,5
275747.4873,549642.6079,1037,34,5
275747.4873,550142.7923,1037,34,5
275747.4873,550642.9767,841,35,5
275747.4873,551143.1611,735,37,5
275747.4873,551643.3456,811,40,5
275747.4873,552143.53,838,32,5
275747.4873,552643.7144,667,23,5
275747.4873,553143.8988,579,27,21
275747.4873,553644.0832,559,24,34
275747.4873,554144.2676,571,26,29
275747.4873,554644.4521,571,26,29
275747.4873,555144.6365,577,25,25
275747.4873,555644.8209,631,42,5
275747.4873,556145.0053,701,33,5
275747.4873,556645.1897,734,42,5
275747.4873,557145.3741,750,34,5
275747.4873,557645.5586,677,32,15
275747.4873,558145.743,664,35,21
275747.4873,558645.9274,637,33,16
275747.4873,559146.1118,637,33,16
275747.4873,559646.2962,581,23,31
275747.4873,560146.4806,579,23,28
275747.4873,560646.6651,581,28,31
275747.4873,561146.8495,557,11,30
275747.4873,561647.0339,550,0,36
275747.4873,562147.2183,552,0,35
275747.4873,562647.4027,557,36,35
275747.4873,563147.5871,614,44,5
275747.4873,563647.7716,614,44,5
275747.4873,564147.956,711,38,5
275747.4873,564648.1404,734,41,5
275747.4873,565148.3248,724,44,5
275747.4873,565648.5092,785,37,5
275747.4873,566148.6936,715,38,5
275747.4873,566648.8781,681,38,5
275747.4873,567149.0625,772,36,5
275747.4873,567649.2469,811,40,5
275747.4873,568149.4313,811,40,5
275747.4873,568649.6157,852,35,5
275747.4873,569149.8001,881,33,5
275747.4873,569649.9846,933,35,5
275747.4873,570150.169,967,32,5
275747.4873,570650.3534,967,26,5
275747.4873,571150.5378,916,36,5
275747.4873,571650.7222,869,34,17
275747.4873,572150.9066,810,31,5
275747.4873,572651.0911,810,31,5
275747.4873,573151.2755,802,24,5
275747.4873,573651.4599,845,27,5
275747.4873,574151.6443,860,30,5
275747.4873,574651.8287,879,32,5
275747.4873,575152.0131,889,28,5
275747.4873,575652.1976,927,31,5
275747.4873,576152.382,960,34,5
275747.4873,576652.5664,987,31,5
275747.4873,577152.7508,987,31,5
275747.4873,577652.9352,1047,28,5
275747.4873,578153.1196,1103,29,5
275747.4873,578653.3041,1146,34,5
275747.4873,579153.4885,1203,33,5
275747.4873,579653.6729,1277,31,5
275747.4873,580153.8573,1357,35,5
275747.4873,580654.0417,1422,32,5
275747.4873,581154.2261,1427,28,5
275747.4873,581654.4106,1427,28,5
275747.4873,582154.595,1418,23,5
275747.4873,582654.7794,1379,26,5
275747.4873,583154.9638,1367,25,5
275747.4873,583655.1482,1361,27,5
275747.4873,584155.3326,1397,24,5
275747.4873,584655.517,1316,27,5
275747.4873,585155.7015,1211,34,5
275747.4873,585655.8859,1115,42,5
275747.4873,586156.0703,1115,42,5
275747.4873,586656.2547,1016,35,5
275747.4873,587156.4391,1020,25,5
275747.4873,587656.6235,1000,32,5
275747.4873,588156.808,992,26,5
275747.4873,588656.9924,984,31,5
275747.4873,589157.1768,963,27,5
275747.4873,589657.3612,950,28,5
275747.4873,590157.5456,945,30,14
275747.4873,590657.73,984,30,14
275747.4873,591157.9145,984,27,5
275747.4873,591658.0989,1009,26,5
275747.4873,592158.2833,1030,25,5
275747.4873,592658.4677,1005,23,5
275747.4873,593158.6521,1012,28,5
275747.4873,593658.8365,1069,20,5
275747.4873,594159.021,1083,23,5
275747.4873,594659.2054,1153,25,5
275747.4873,595159.3898,1196,25,5
275747.4873,595659.5742,1196,31,5
275747.4873,596159.7586,1081,26,5
275747.4873,596659.943,978,24,5
275747.4873,597160.1275,976,24,5
275747.4873,597660.3119,987,22,5
275747.4873,598160.4963,992,21,5
275747.4873,598660.6807,1052,24,5
275747.4873,599160.8651,1046,27,5
275747.4873,599661.0495,988,27,5
275747.4873,600161.234,988,35,5
275747.4873,600661.4184,992,32,5
275747.4873,601161.6028,989,20,5
275747.4873,601661.7872,1000,22,5
275747.4873,602161.9716,993,27,5
275747.4873,602662.156,994,25,5
275747.4873,603162.3405,989,25,5
275747.4873,603662.5249,1001,24,5
275747.4873,604162.7093,1017,25,5
275747.4873,604662.8937,1017,25,5
275747.4873,605163.0781,1101,22,5
275747.4873,605663.2625,1085,25,5
275747.4873,606163.447,1137,23,5
275747.4873,606663.6314,1148,29,5
275747.4873,607163.8158,1169,29,5
275747.4873,607664.0002,1143,28,5
275747.4873,608164.1846,1145,36,5
275747.4873,608664.369,1157,33,5
275747.4873,609164.5535,1157,33,5
275747.4873,609664.7379,1265,38,5
275747.4873,610164.9223,1261,37,5
275747.4873,610665.1067,1261,38,5
275747.4873,611165.2911,1168,37,5
275747.4873,611665.4755,1164,33,5
275747.4873,612165.66,1215,31,5
275747.4873,612665.8444,1147,31,5
275747.4873,613166.0288,1041,30,5
275747.4873,613666.2132,1041,30,5
275747.4873,614166.3976,1099,29,5
275747.4873,614666.582,1180,26,5
275747.4873,615166.7665,1228,31,5
275747.4873,615666.9509,1263,33,5
275247.3958,407590.2336,110,39,5
275247.3958,408090.418,115,40,5
275247.3958,408590.6024,121,35,5
275247.3958,409090.7868,121,35,5
275247.3958,409590.9713,118,35,5
275247.3958,410091.1557,134,17,5
275247.3958,410591.3401,140,18,5
275247.3958,411091.5245,131,17,5
275247.3958,411591.7089,146,18,5
275247.3958,412091.8933,153,18,5
275247.3958,412592.0778,152,24,5
275247.3958,413092.2622,216,37,5
275247.3958,413592.4466,202,37,5
275247.3958,414092.631,202,41,5
275247.3958,414592.8154,193,38,5
275247.3958,415092.9998,212,36,5
275247.3958,415593.1843,207,29,5
275247.3958,416093.3687,187,27,5
275247.3958,416593.5531,166,26,5
275247.3958,417093.7375,150,27,5
275247.3958,417593.9219,137,32,5
275247.3958,418094.1063,127,32,5
275247.3958,418594.2908,127,31,5
275247.3958,419094.4752,131,33,5
275247.3958,419594.6596,167,38,5
275247.3958,420094.844,173,33,5
275247.3958,420595.0284,165,35,5
275247.3958,421095.2128,112,38,5
275247.3958,421595.3973,105,29,5
275247.3958,422095.5817,147,23,5
275247.3958,422595.7661,233,23,5
275247.3958,423095.9505,233,32,5
275247.3958,423596.1349,330,36,5
275247.3958,424096.3193,363,32,5
275247.3958,424596.5038,299,39,5
275247.3958,425096.6882,123,39,5
275247.3958,425596.8726,84,42,5
275247.3958,426097.057,62,41,5
275247.3958,426597.2414,57,31,10
275247.3958,427097.4258,58,34,5
275247.3958,427597.6103,58,34,5
275247.3958,428097.7947,60,38,5
275247.3958,428597.9791,64,38,5
275247.3958,429098.1635,69,36,5
275247.3958,429598.3479,89,48,5
275247.3958,430098.5323,60,37,5
275247.3958,430598.7168,52,26,78
275247.3958,431098.9012,55,25,97
275247.3958,431599.0856,57,16,95
275247.3958,432099.27,57,16,95
275247.3958,432599.4544,64,19,96
275247.3958,433099.6388,50,23,99
275247.3958,433599.8233,56,32,83
275247.3958,434100.0077,138,42,5
275247.3958,434600.1921,178,34,5
275247.3958,435100.3765,140,23,5
275247.3958,435600.5609,163,25,5
275247.3958,436100.7453,202,23,5
275247.3958,436600.9298,202,23,5
275247.3958,437101.1142,272,34,5
275247.3958,437601.2986,402,41,5
275247.3958,438101.483,513,39,5
275247.3958,438601.6674,294,43,5
275247.3958,439101.8518,256,32,5
275247.3958,439602.0363,272,40,5
275247.3958,440102.2207,354,32,5
275247.3958,440602.4051,339,33,5
275247.3958,441102.5895,339,33,5
275247.3958,441602.7739,353,38,5
275247.3958,442102.9583,433,39,5
275247.3958,442603.1427,551,39,5
275247.3958,443103.3272,589,46,5
275247.3958,443603.5116,605,44,5
275247.3958,444103.696,506,37,5
275247.3958,444603.8804,399,43,5
275247.3958,445104.0648,320,37,5
275247.3958,445604.2492,320,37,5
275247.3958,446104.4337,289,31,5
275247.3958,446604.6181,348,38,5
275247.3958,447104.8025,438,31,5
275247.3958,447604.9869,504,38,5
275247.3958,448105.1713,649,40,5
275247.3958,448605.3557,767,40,5
275247.3958,449105.5402,757,44,5
275247.3958,449605.7246,631,39,5
275247.3958,450105.909,631,39,5
275247.3958,450606.0934,538,41,5
275247.3958,451106.2778,435,32,5
275247.3958,451606.4622,403,38,5
275247.3958,452106.6467,315,33,5
275247.3958,452606.8311,285,36,5
275247.3958,453107.0155,250,40,5
275247.3958,453607.1999,230,37,25
275247.3958,454107.3843,268,41,13
275247.3958,454607.5687,268,41,13
275247.3958,455107.7532,201,40,5
275247.3958,455607.9376,161,26,42
275247.3958,456108.122,250,0,53
275247.3958,456608.3064,328,24,45
275247.3958,457108.4908,349,33,41
275247.3958,457608.6752,329,34,39
275247.3958,458108.8597,210,28,44
275247.3958,458609.0441,125,27,48
275247.3958,459109.2285,125,27,48
275247.3958,459609.4129,143,0,78
275247.3958,460109.5973,169,0,62
275247.3958,460609.7817,154,0,56
275247.3958,461109.9662,140,0,60
275247.3958,461610.1506,151,0,53
275247.3958,462110.335,224,28,46
275247.3958,462610.5194,250,31,48
275247.3958,463110.7038,264,29,45
275247.3958,463610.8882,264,29,45
275247.3958,464111.0727,306,33,31
275247.3958,464611.2571,395,30,5
275247.3958,465111.4415,367,36,5
275247.3958,465611.6259,307,38,5
275247.3958,466111.8103,299,36,5
275247.3958,466611.9947,371,35,5
275247.3958,467112.1792,378,34,5
275247.3958,467612.3636,378,36,5
275247.3958,468112.548,378,36,5
275247.3958,468612.7324,448,37,5
275247.3958,469112.9168,499,37,5
275247.3958,469613.1012,562,37,5
275247.3958,470113.2857,714,36,5
275247.3958,470613.4701,795,34,5
275247.3958,471113.6545,793,34,5
275247.3958,471613.8389,890,24,5
275247.3958,472114.0233,857,26,5
275247.3958,472614.2077,801,26,5
275247.3958,473114.3922,801,30,5
275247.3958,473614.5766,766,27,5
275247.3958,474114.761,680,28,5
275247.3958,474614.9454,472,31,5
275247.3958,475115.1298,411,37,5
275247.3958,475615.3142,480,41,5
275247.3958,476115.4987,601,36,5
275247.3958,476615.6831,643,36,5
275247.3958,477115.8675,555,36,5
275247.3958,477616.0519,555,34,5
275247.3958,478116.2363,451,31,5
275247.3958,478616.4207,382,35,5
275247.3958,479116.6052,464,36,5
275247.3958,479616.7896,316,36,5
275247.3958,480116.974,268,32,21
275247.3958,480617.1584,339,42,19
275247.3958,481117.3428,387,40,5
275247.3958,481617.5272,377,40,5
275247.3958,482117.7117,377,38,5
275247.3958,482617.8961,415,33,5
275247.3958,483118.0805,393,35,5
275247.3958,483618.2649,433,40,5
275247.3958,484118.4493,525,37,5
275247.3958,484618.6337,508,35,5
275247.3958,485118.8182,412,34,5
275247.3958,485619.0026,375,41,5
275247.3958,486119.187,492,40,5
275247.3958,486619.3714,492,40,5
275247.3958,487119.5558,658,43,5
275247.3958,487619.7402,620,35,5
275247.3958,488119.9247,499,40,5
275247.3958,488620.1091,582,44,5
275247.3958,489120.2935,697,38,5
275247.3958,489620.4779,859,39,5
275247.3958,490120.6623,1061,40,5
275247.3958,490620.8467,1141,34,5
275247.3958,491121.0312,1141,34,5
275247.3958,491621.2156,1156,37,5
275247.3958,492121.4,1197,29,5
275247.3958,492621.5844,1214,37,5
275247.3958,493121.7688,1198,38,5
275247.3958,493621.9532,1186,36,5
275247.3958,494122.1377,1136,36,5
275247.3958,494622.3221,1092,37,5
275247.3958,495122.5065,1059,38,5
275247.3958,495622.6909,1059,38,5
275247.3958,496122.8753,1053,41,5
275247.3958,496623.0597,1060,40,5
275247.3958,497123.2442,985,41,5
275247.3958,497623.4286,954,39,5
275247.3958,498123.613,844,41,5
275247.3958,498623.7974,726,39,5
275247.3958,499123.9818,585,41,5
275247.3958,499624.1662,479,41,5
275247.3958,500124.3507,479,41,5
275247.3958,500624.5351,460,41,5
275247.3958,501124.7195,415,41,5
275247.3958,501624.9039,378,32,5
275247.3958,502125.0883,372,34,5
275247.3958,502625.2727,367,19,5
275247.3958,503125.4572,363,35,5
275247.3958,503625.6416,362,35,5
275247.3958,504125.826,363,29,5
275247.3958,504626.0104,363,29,5
275247.3958,505126.1948,361,31,5
275247.3958,505626.3792,360,29,5
275247.3958,506126.5637,340,19,5
275247.3958,506626.7481,325,18,5
275247.3958,507126.9325,329,26,22
275247.3958,507627.1169,464,41,5
275247.3958,508127.3013,546,29,5
275247.3958,508627.4857,547,33,5
275247.3958,509127.6702,547,33,5
275247.3958,509627.8546,595,30,5
275247.3958,510128.039,674,29,5
275247.3958,510628.2234,849,35,5
275247.3958,511128.4078,893,34,5
275247.3958,511628.5922,908,35,5
275247.3958,512128.7767,1012,46,5
275247.3958,512628.9611,1056,46,5
275247.3958,513129.1455,1021,43,5
275247.3958,513629.3299,1021,43,5
275247.3958,514129.5143,855,37,5
275247.3958,514629.6987,624,29,5
275247.3958,515129.8831,551,33,5
275247.3958,515630.0676,534,31,5
275247.3958,516130.252,608,38,5
275247.3958,516630.4364,641,35,5
275247.3958,517130.6208,747,32,5
275247.3958,517630.8052,859,42,5
275247.3958,518130.9896,859,42,5
275247.3958,518631.1741,973,41,5
275247.3958,519131.3585,967,39,5
275247.3958,519631.5429,850,39,5
275247.3958,520131.7273,900,39,5
275247.3958,520631.9117,956,30,5
275247.3958,521132.0961,922,35,5
275247.3958,521632.2806,852,37,5
275247.3958,522132.465,890,30,5
275247.3958,522632.6494,890,30,5
275247.3958,523132.8338,798,28,5
275247.3958,523633.0182,554,26,5
275247.3958,524133.2026,614,30,5
275247.3958,524633.3871,751,35,5
275247.3958,525133.5715,852,34,5
275247.3958,525633.7559,917,33,5
275247.3958,526133.9403,933,34,5
275247.3958,526634.1247,906,32,5
275247.3958,527134.3091,827,32,5
275247.3958,527634.4936,827,30,5
275247.3958,528134.678,715,34,5
275247.3958,528634.8624,848,37,5
275247.3958,529135.0468,899,33,5
275247.3958,529635.2312,754,30,5
275247.3958,530135.4156,693,27,5
275247.3958,530635.6001,615,37,5
275247.3958,531135.7845,671,28,5
275247.3958,531635.9689,669,28,5
275247.3958,532136.1533,669,34,5
275247.3958,532636.3377,632,32,5
275247.3958,533136.5221,611,31,5
275247.3958,533636.7066,655,30,5
275247.3958,534136.891,658,27,5
275247.3958,534637.0754,603,29,5
275247.3958,535137.2598,568,32,5
275247.3958,535637.4442,611,29,5
275247.3958,536137.6286,690,29,5
